Date,Matchday,Home Team,Away Team
24.-01/26/2025,19,RB Leipzig,Bayer 04 Leverkusen
24.-01/26/2025,19,Borussia Dortmund,SV Werder Bremen
24.-01/26/2025,19,TSG Hoffenheim,Eintracht Frankfurt
24.-01/26/2025,19,Sport-Club Freiburg,FC Bayern München
24.-01/26/2025,19,FC Augsburg,1. FC Heidenheim 1846
24.-01/26/2025,19,VfL Wolfsburg,Holstein Kiel
24.-01/26/2025,19,1. FSV Mainz 05,VfB Stuttgart
24.-01/26/2025,19,Borussia Mönchengladbach,VfL Bochum 1848
24.-01/26/2025,19,FC St. Pauli,1. FC Union Berlin
