Date,Matchday,Home Team,Away Team
18.-10/20/2024,7,Bayer 04 Leverkusen,Eintracht Frankfurt
18.-10/20/2024,7,FC Bayern München,VfB Stuttgart
18.-10/20/2024,7,Borussia Dortmund,FC St. Pauli
18.-10/20/2024,7,TSG Hoffenheim,VfL Bochum 1848
18.-10/20/2024,7,Sport-Club Freiburg,FC Augsburg
18.-10/20/2024,7,VfL Wolfsburg,SV Werder Bremen
18.-10/20/2024,7,1. FSV Mainz 05,RB Leipzig
18.-10/20/2024,7,Borussia Mönchengladbach,1. FC Heidenheim 1846
18.-10/20/2024,7,Holstein Kiel,1. FC Union Berlin
