Date,Matchday,Home Team,Away Team
04.-04/06/2025,28,RB Leipzig,TSG Hoffenheim
04.-04/06/2025,28,1. FC Heidenheim 1846,Bayer 04 Leverkusen
04.-04/06/2025,28,SV Werder Bremen,Eintracht Frankfurt
04.-04/06/2025,28,Sport-Club Freiburg,Borussia Dortmund
04.-04/06/2025,28,FC Augsburg,FC Bayern München
04.-04/06/2025,28,1. FSV Mainz 05,Holstein Kiel
04.-04/06/2025,28,1. FC Union Berlin,VfL Wolfsburg
04.-04/06/2025,28,VfL Bochum 1848,VfB Stuttgart
04.-04/06/2025,28,FC St. Pauli,Borussia Mönchengladbach
