Date,Matchday,Home Team,Away Team
06.-12/08/2024,13,Bayer 04 Leverkusen,FC St. Pauli
06.-12/08/2024,13,VfB Stuttgart,1. FC Union Berlin
06.-12/08/2024,13,FC Bayern München,1. FC Heidenheim 1846
06.-12/08/2024,13,Eintracht Frankfurt,FC Augsburg
06.-12/08/2024,13,TSG Hoffenheim,Sport-Club Freiburg
06.-12/08/2024,13,VfL Wolfsburg,1. FSV Mainz 05
06.-12/08/2024,13,Borussia Mönchengladbach,Borussia Dortmund
06.-12/08/2024,13,VfL Bochum 1848,SV Werder Bremen
06.-12/08/2024,13,Holstein Kiel,RB Leipzig
