Date,Matchday,Home Team,Away Team
20.-12/22/2024,15,Bayer 04 Leverkusen,Sport-Club Freiburg
20.-12/22/2024,15,VfB Stuttgart,FC St. Pauli
20.-12/22/2024,15,FC Bayern München,RB Leipzig
20.-12/22/2024,15,Eintracht Frankfurt,1. FSV Mainz 05
20.-12/22/2024,15,TSG Hoffenheim,Borussia Mönchengladbach
20.-12/22/2024,15,SV Werder Bremen,1. FC Union Berlin
20.-12/22/2024,15,VfL Wolfsburg,Borussia Dortmund
20.-12/22/2024,15,VfL Bochum 1848,1. FC Heidenheim 1846
20.-12/22/2024,15,Holstein Kiel,FC Augsburg
