Date,Matchday,Home Team,Away Team
02.-05/04/2025,32,RB Leipzig,FC Bayern München
02.-05/04/2025,32,Borussia Dortmund,VfL Wolfsburg
02.-05/04/2025,32,1. FC Heidenheim 1846,VfL Bochum 1848
02.-05/04/2025,32,Sport-Club Freiburg,Bayer 04 Leverkusen
02.-05/04/2025,32,FC Augsburg,Holstein Kiel
02.-05/04/2025,32,1. FSV Mainz 05,Eintracht Frankfurt
02.-05/04/2025,32,Borussia Mönchengladbach,TSG Hoffenheim
02.-05/04/2025,32,1. FC Union Berlin,SV Werder Bremen
02.-05/04/2025,32,FC St. Pauli,VfB Stuttgart
