Date,Matchday,Home Team,Away Team
11.-04/13/2025,29,Bayer 04 Leverkusen,1. FC Union Berlin
11.-04/13/2025,29,VfB Stuttgart,SV Werder Bremen
11.-04/13/2025,29,FC Bayern München,Borussia Dortmund
11.-04/13/2025,29,Eintracht Frankfurt,1. FC Heidenheim 1846
11.-04/13/2025,29,TSG Hoffenheim,1. FSV Mainz 05
11.-04/13/2025,29,VfL Wolfsburg,RB Leipzig
11.-04/13/2025,29,Borussia Mönchengladbach,Sport-Club Freiburg
11.-04/13/2025,29,VfL Bochum 1848,FC Augsburg
11.-04/13/2025,29,Holstein Kiel,FC St. Pauli
